arquivo,acuracia_proxy,modo_proxy,vetorizador,classificador,hiperparams
submission_t0020_holdout_proxy0.6349_count_mnb.csv,0.6349325337331334,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.175))])""}"
submission_t0040_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t1091_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.8, max_features=15000, min_df=5,\n                                 ngram_range=(1, 3), stop_words='english')),\n                ('clf', MultinomialNB(alpha=1.5))])""}"
submission_t0066_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.008))])""}"
submission_t0067_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0069_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.03))])""}"
submission_t0070_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.04))])""}"
submission_t0071_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0073_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.07))])""}"
submission_t0042_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.07))])""}"
submission_t0039_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.04))])""}"
submission_t0009_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t0004_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.008))])""}"
submission_t0005_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0038_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.03))])""}"
submission_t0008_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.04))])""}"
submission_t0007_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.03))])""}"
submission_t0035_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.008))])""}"
submission_t0036_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t0011_holdout_proxy0.6342_count_mnb.csv,0.6341829085457271,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.07))])""}"
submission_t0010_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.06))])""}"
submission_t0006_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t0072_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.06))])""}"
submission_t0068_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t1421_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=60000, min_df=5,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.85))])""}"
submission_t0003_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.005))])""}"
submission_t0065_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.005))])""}"
submission_t0064_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.003))])""}"
submission_t0083_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t0002_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.003))])""}"
submission_t2032_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=60000, min_df=4,\n                                 ngram_range=(1, 3), stop_words='english')),\n                ('clf', MultinomialNB())])""}"
submission_t0041_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.06))])""}"
submission_t0021_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t1898_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t0860_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=12000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.06))])""}"
submission_t0905_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.88, max_features=80000, min_df=5,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.55))])""}"
submission_t0934_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.8, max_features=15000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.06))])""}"
submission_t0033_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.003))])""}"
submission_t0034_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.005))])""}"
submission_t0037_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.02))])""}"
submission_t1291_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=4, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.18))])""}"
submission_t0052_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.2))])""}"
submission_t1635_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=8000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t1571_holdout_proxy0.6334_count_mnb.csv,0.6334332833583208,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=60000, min_df=5,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.7))])""}"
submission_t0022_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, min_df=2, stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.25))])""}"
submission_t1042_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(binary=True, max_df=0.95, max_features=12000,\n                                 min_df=4, ngram_range=(1, 3),\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t0053_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.25))])""}"
submission_t1709_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=60000, min_df=4,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.35))])""}"
submission_t0087_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t0056_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=20000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t1871_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.9, max_features=45000, min_df=4,\n                                 ngram_range=(1, 3), stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.12))])""}"
submission_t0084_holdout_proxy0.6327_count_mnb.csv,0.6326836581709145,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.92, max_features=25000, min_df=2,\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.25))])""}"
